         466104169 function calls (439067109 primitive calls) in 1497.898 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 client_options.py:54(_parse_write_concern)
        1    0.000    0.000    0.000    0.000 thread_util.py:28(Semaphore)
        1    0.000    0.000    0.000    0.000 ismaster.py:114(min_wire_version)
        6    0.000    0.000    0.000    0.000 metaprogramming.py:116(motor_coroutine)
        1    0.000    0.000    0.000    0.000 asyncio.py:26(start)
        1    0.000    0.000    0.000    0.000 fields.py:26(BaseField)
        1    0.000    0.000    0.000    0.000 expressions.py:63(__init__)
        1    0.000    0.000    0.001    0.001 expressions.py:129(MonthRangeExpression)
        1    0.000    0.000    0.000    0.000 uts46data.py:8(_seg_0)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       25    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        3    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 os.py:803(fsencode)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        5    0.000    0.000    0.000    0.000 enum.py:557(_generate_next_value_)
       15    0.000    0.000    0.000    0.000 enum.py:892(<lambda>)
        1    0.000    0.000    0.000    0.000 _base.py:56(_Waiter)
        1    0.000    0.000    0.000    0.000 _base.py:309(Future)
        1    0.000    0.000    0.000    0.000 threading.py:513(set)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:894(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 constants.py:24(_SendfileMode)
        1    0.000    0.000    0.000    0.000 inspect.py:2583(BoundArguments)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 base_futures.py:23(isfuture)
        1    0.000    0.000    0.000    0.000 events.py:168(AbstractServer)
        1    0.000    0.000    0.000    0.000 events.py:610(BaseDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 protocols.py:1(<module>)
        5    0.000    0.000    0.000    0.000 sslproto.py:83(ssl_object)
        1    0.000    0.000    0.000    0.000 tasks.py:602(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 locks.py:493(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 selector_events.py:577(_SelectorTransport)
        2    0.000    0.000    0.000    0.000 toml.py:410(_strictly_valid_num)
        1    0.000    0.000    0.000    0.000 datetime.py:1081(tzinfo)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
        2    0.000    0.000    0.000    0.000 reader.py:138(check_printable)
        2    0.000    0.000    0.000    0.000 parser.py:264(parse_block_node)
        2    0.000    0.000    0.000    0.000 resolver.py:21(__init__)
        1    0.000    0.000    0.000    0.000 dumper.py:45(Dumper)
        2    0.000    0.000    0.000    0.000 base.py:103(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:290(_SpecialForm)
        5    0.000    0.000    0.000    0.000 typing.py:677(__mro_entries__)
        1    0.000    0.000    0.000    0.000 typing.py:1544(BinaryIO)
        1    0.000    0.000    0.000    0.000 tz.py:189(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:1151(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1237(tzical)
        1    0.000    0.000    0.000    0.000 _factories.py:5(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 locales.py:1331(CzechLocale)
        1    0.000    0.000    0.000    0.000 locales.py:1696(HungarianLocale)
        5    0.000    0.000    0.000    0.000 _compat.py:85(isclass)
        3    0.000    0.000    0.000    0.000 __init__.py:481(PYFUNCTYPE)
        2    0.000    0.000    0.000    0.000 _make.py:1015(_add_repr)
        1    0.000    0.000    0.000    0.000 _make.py:1575(Factory)
        1    0.000    0.000    0.000    0.000 :1(_AttributesAttributes)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1379(IPv4Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2057(IPv6Interface)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 intranges.py:6(<module>)
        1    0.000    0.000    0.000    0.000 client_exceptions.py:163(ServerFingerprintMismatch)
        1    0.000    0.000    0.000    0.000 client_reqrep.py:44(ContentDisposition)
        1    0.000    0.000    0.000    0.000 client_reqrep.py:63(Fingerprint)
       10    0.000    0.000    0.000    0.000 client_reqrep.py:347(update_content_encoding)
        5    0.000    0.000    0.000    0.000 feedparser.py:210(_pop_message)
        1    0.000    0.000    0.000    0.000 errors.py:90(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 _policybase.py:271(Compat32)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 pathlib.py:558(_PathParents)
        1    0.000    0.000    0.000    0.000 pathlib.py:1456(WindowsPath)
        1    0.000    0.000    0.000    0.000 request.py:1020(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1194(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1342(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1442(FileHandler)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 :1(MimeTypeAttributes)
        1    0.000    0.000    0.000    0.000 mimetypes.py:58(MimeTypes)
        1    0.000    0.000    0.000    0.000 socketserver.py:153(BaseServer)
        1    0.000    0.000    0.000    0.000 payload.py:32(Order)
        1    0.000    0.000    0.000    0.000 formdata.py:13(FormData)
        1    0.000    0.000    0.000    0.000 utf8prober.py:35(UTF8Prober)
        1    0.000    0.000    0.000    0.000 chardistribution.py:40(CharDistributionAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:212(EUCJPContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:31(<module>)
        1    0.000    0.000    0.000    0.000 eucjpprober.py:36(EUCJPProber)
        1    0.000    0.000    0.000    0.000 langcyrillicmodel.py:31(<module>)
        1    0.000    0.000    0.000    0.000 langgreekmodel.py:35(<module>)
        1    0.000    0.000    0.000    0.000 :1(RequestInfoAttributes)
        5    0.000    0.000    0.000    0.000 client_proto.py:33(upgraded)
        5    0.000    0.000    0.000    0.000 base_protocol.py:38(connection_lost)
        1    0.000    0.000    0.000    0.000 cookiejar.py:310(DummyCookieJar)
        1    0.000    0.000    0.000    0.000 tracing.py:158(TraceRequestExceptionParams)
        1    0.000    0.000    0.000    0.000 tracing.py:225(Trace)
        1    0.000    0.000    0.000    0.000 :1(TraceRequestChunkSentParamsAttributes)
        1    0.000    0.000    0.000    0.000 :1(TraceRequestEndParamsAttributes)
        1    0.000    0.000    0.000    0.000 :1(TraceRequestExceptionParamsAttributes)
        1    0.000    0.000    0.000    0.000 :1(TraceRequestRedirectParamsAttributes)
        1    0.000    0.000    0.000    0.000 :1(ClientTimeoutAttributes)
        1    0.000    0.000    0.000    0.000 __init__.py:248(VersionConflict)
        8    0.000    0.000    0.000    0.000 __init__.py:944(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1518(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1549(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:2851(DistInfoDistribution)
        2    0.000    0.000    0.000    0.000 __init__.py:2969(__eq__)
        1    0.000    0.000    0.000    0.000 plistlib.py:247(_PlistParser)
        1    0.000    0.000    0.000    0.000 appdirs.py:365(AppDirs)
        1    0.000    0.000    0.000    0.000 specifiers.py:589(SpecifierSet)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2504(CloseMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3172(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3985(SkipTo)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4742(<genexpr>)
        2    0.000    0.000    0.001    0.000 sysconfig.py:100(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:121(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 sysconfig.py:188(joinuser)
        1    0.000    0.000    0.001    0.001 _osx_support.py:368(customize_config_vars)
        6    0.000    0.000    0.015    0.002 base.py:62(<genexpr>)
        1    0.000    0.000    0.000    0.000 base.py:832(_check_uwsgi)
        1    0.000    0.000    0.000    0.000 __init__.py:191(UTC)
        1    0.000    0.000    0.000    0.000 memory.py:7(MemoryJobStore)
        1    0.000    0.000    0.000    0.000 fields.py:50(RequestField)
        1    0.000    0.000    0.002    0.002 certs.py:14(<module>)
        1    0.000    0.000    0.000    0.000 core.py:21(where)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1729(__iter__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1958(MozillaCookieJar)
        1    0.000    0.000    0.000    0.000 models.py:268(PreparedRequest)
        1    0.000    0.000    0.000    0.000 sdk.py:11(HttpErrorEnum)
        1    0.000    0.000    0.000    0.000 sdk.py:17(ResponseMsg)
        5    0.000    0.000    0.000    0.000 core.py:41(_check_multicommand)
        6    0.000    0.000    0.000    0.000 core.py:584(__init__)
        1    0.000    0.000    0.000    0.000 core.py:924(__init__)
        1    0.000    0.000    0.000    0.000 types.py:10(ParamType)
        8    0.000    0.000    0.000    0.000 _compat.py:222(<lambda>)
        1    0.000    0.000    0.000    0.000 _compat.py:475(_AtomicFile)
        1    0.000    0.000    0.000    0.000 binance.py:116(_populate_ws_url)
        1    0.000    0.000    0.000    0.000 binance.py:93(BinanceWebsocket)
        1    0.000    0.000    0.000    0.000 bitflyer.py:16(BitflyerRest)
        1    0.000    0.000    0.000    0.000 bitmex.py:14(BitmexWebsocket)
        1    0.000    0.000    0.000    0.000 cointiger.py:19(CointigerRest)
        1    0.000    0.000    0.000    0.000 huobi.py:20(HuobiRest)
        1    0.000    0.000    0.000    0.000 poloniex.py:88(PoloniexWebsocket)
        1    0.000    0.000    0.000    0.000 items.py:13(Item)
        1    0.000    0.000    0.000    0.000 __init__.py:9(TunnelAbstract)
        1    0.000    0.000    0.000    0.000 depth.py:27(Depth)
        1    0.000    0.000    0.000    0.000 depth.py:104(BitfinexTradeOrderbook)
        1    0.000    0.000    0.000    0.000 depth.py:150(BitfinexFundingOrderbook)
        1    0.000    0.000    0.000    0.000 ticker.py:22(Ticker)
        1    0.000    0.000    0.000    0.000 ticker.py:60(BinanceTicker)
        1    0.000    0.000    0.000    0.000 ticker.py:128(BitFlyerTicker)
        1    0.000    0.000    0.000    0.000 trades.py:22(Trades)
        1    0.000    0.000    0.000    0.000 trades.py:75(BitfinexFundingTrades)
        1    0.000    0.000    0.000    0.000 kline.py:20(Kline)
        1    0.000    0.000    0.000    0.000 _bitmex.py:89(BitmexSettlement)
        1    0.000    0.000    0.000    0.000 bitflyer.py:17(BitflyerMonitor)
        1    0.000    0.000    0.000    0.000 binance.py:18(BinanceMonitor)
        1    0.000    0.000    0.000    0.000 huobi.py:19(HuobiMonitor)
        1    0.000    0.000    0.000    0.000 bitmex.py:19(BitmexMonitor)
        1    0.000    0.000    0.000    0.000 raw_bson.py:25(RawBSONDocument)
        1    0.000    0.000    0.000    0.000 common.py:416(validate_document_class)
        1    0.000    0.000    0.000    0.000 common.py:634(BaseObject)
        2    0.000    0.000    0.000    0.000 read_concern.py:34(__init__)
        2    0.000    0.000    0.000    0.000 write_concern.py:51(__init__)
        1    0.000    0.000    0.000    0.000 write_concern.py:21(WriteConcern)
        1    0.000    0.000    0.000    0.000 message.py:227(_Query)
        1    0.000    0.000    0.000    0.000 operations.py:136(ReplaceOne)
        1    0.000    0.000    0.000    0.000 uri_parser.py:238(split_hosts)
        1    0.000    0.000    0.000    0.000 client_options.py:63(_parse_read_concern)
        1    0.000    0.000    0.000    0.000 thread_util.py:77(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 settings.py:113(get_server_descriptions)
        1    0.000    0.000    0.000    0.000 core.py:79(AgnosticBaseProperties)
        1    0.000    0.000    0.000    0.000 __init__.py:411(GridFSBucket)
        5    0.000    0.000    0.000    0.000 reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 expressions.py:59(RangeExpression)
        1    0.000    0.000    0.000    0.000 expressions.py:160(WeekdayRangeExpression)
        4    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
        2    0.000    0.000    0.000    0.000 weakref.py:288(update)
       12    0.000    0.000    0.000    0.000 enum.py:352(<genexpr>)
        2    0.000    0.000    0.000    0.000 enum.py:601(__hash__)
        1    0.000    0.000    0.000    0.000 base_events.py:160(_SendfileFallbackProtocol)
        2    0.000    0.000    0.000    0.000 __init__.py:377(__init__)
        1    0.000    0.000    0.000    0.000 client.py:46(ClientTimeout)
        1    0.000    0.000    0.000    0.000 __init__.py:1159(__init__)
        1    0.000    0.000    0.000    0.000 traceback.py:425(TracebackException)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 ssl.py:351(_ASN1Object)
       57    0.000    0.000    0.000    0.000 inspect.py:357(<lambda>)
        1    0.000    0.000    0.000    0.000 dis.py:461(Bytecode)
        1    0.000    0.000    0.000    0.000 events.py:32(Handle)
        1    0.000    0.000    0.000    0.000 events.py:576(AbstractEventLoopPolicy)
